Borough,Price
Greenwich,947.0
Greenwich,495.0
Greenwich,594.0
Greenwich,630.0
Greenwich,650.0
Greenwich,650.0
Greenwich,679.0
Greenwich,680.0
Greenwich,680.0
Greenwich,1275.0
Greenwich,700.0
Greenwich,750.0
Greenwich,750.0
Greenwich,750.0
Greenwich,767.0
Greenwich,799.0
Greenwich,800.0
Greenwich,800.0
Greenwich,800.0
Greenwich,800.0
Greenwich,800.0
Greenwich,800.0
Greenwich,810.0
Greenwich,815.0
Greenwich,820.0
Greenwich,820.0
Greenwich,825.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,850.0
Greenwich,865.0
Greenwich,866.67
Greenwich,875.0
Greenwich,885.0
Greenwich,895.0
Greenwich,900.0
Greenwich,900.0
Greenwich,900.0
Greenwich,900.0
Greenwich,900.0
Greenwich,900.0
Greenwich,900.0
Greenwich,900.0
Greenwich,940.0
Greenwich,947.0
Greenwich,950.0
Greenwich,949.0
Greenwich,950.0
Greenwich,950.0
Greenwich,950.0
Greenwich,950.0
Greenwich,950.0
Greenwich,950.0
Greenwich,950.0
Greenwich,953.33
Greenwich,953.33
Greenwich,975.0
Greenwich,985.0
Greenwich,996.67
Greenwich,1000.0
Greenwich,1000.0
Greenwich,1000.0
Greenwich,1000.0
Greenwich,1000.0
Greenwich,1000.0
Greenwich,1018.33
Greenwich,1065.0
Greenwich,1065.0
Greenwich,1083.33
Greenwich,1096.33
Greenwich,1100.0
Greenwich,1100.67
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1100.0
Greenwich,1105.0
Greenwich,1120.0
Greenwich,1120.0
Greenwich,1126.67
Greenwich,1140.0
Greenwich,1150.0
Greenwich,1150.0
Greenwich,1148.33
Greenwich,1150.0
Greenwich,1175.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1200.0
Greenwich,1250.0
Greenwich,1250.0
Greenwich,1250.0
Greenwich,1275.0
Greenwich,1300.0
Greenwich,1300.0
Greenwich,1300.0
Greenwich,1300.0
Greenwich,1300.0
Greenwich,1300.0
Greenwich,1300.0
Greenwich,1343.33
Greenwich,1350.0
Greenwich,1400.0
Greenwich,1400.0
Greenwich,1400.0
Greenwich,1399.0
Greenwich,1400.0
Greenwich,1400.0
Greenwich,1408.33
Greenwich,1451.67
Greenwich,1450.0
Greenwich,1473.33
Greenwich,1495.0
Greenwich,1500.0
Greenwich,1500.0
Greenwich,1500.0
Greenwich,1500.0
Greenwich,1516.67
Greenwich,1516.67
Greenwich,1550.0
Greenwich,1600.0
Greenwich,1600.0
Greenwich,1650.0
Greenwich,1650.0
Greenwich,1700.0
Greenwich,1800.0
Greenwich,1800.0
Greenwich,1850.0
Greenwich,1900.0
Greenwich,1950.0
Greenwich,2000.0
Greenwich,2166.67
Greenwich,2250.0
Greenwich,2300.0
Greenwich,2383.33
Greenwich,2600.0
Greenwich,3358.33
Greenwich,3900.0
Hackney,1175.0
Hackney,400.0
Hackney,415.0
Hackney,512.0
Hackney,530.0
Hackney,540.0
Hackney,550.0
Hackney,550.0
Hackney,550.0
Hackney,570.0
Hackney,571.0
Hackney,570.0
Hackney,595.0
Hackney,600.0
Hackney,600.0
Hackney,620.0
Hackney,650.0
Hackney,650.0
Hackney,650.0
Hackney,650.0
Hackney,650.0
Hackney,650.0
Hackney,654.0
Hackney,660.0
Hackney,695.0
Hackney,700.0
Hackney,700.0
Hackney,700.0
Hackney,700.0
Hackney,700.0
Hackney,1175.0
Hackney,700.0
Hackney,700.0
Hackney,700.0
Hackney,716.0
Hackney,720.0
Hackney,725.0
Hackney,725.0
Hackney,728.0
Hackney,750.0
Hackney,750.0
Hackney,750.0
Hackney,750.0
Hackney,750.0
Hackney,750.0
Hackney,750.0
Hackney,760.0
Hackney,760.0
Hackney,770.0
Hackney,775.0
Hackney,775.0
Hackney,780.0
Hackney,782.0
Hackney,780.0
Hackney,795.0
Hackney,795.0
Hackney,1175.0
Hackney,797.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,802.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,800.0
Hackney,805.0
Hackney,810.0
Hackney,815.0
Hackney,820.0
Hackney,823.33
Hackney,825.0
Hackney,830.0
Hackney,830.0
Hackney,833.0
Hackney,840.0
Hackney,840.0
Hackney,1175.0
Hackney,840.0
Hackney,845.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,850.0
Hackney,860.0
Hackney,860.0
Hackney,860.0
Hackney,866.67
Hackney,866.67
Hackney,867.0
Hackney,866.67
Hackney,866.67
Hackney,866.67
Hackney,866.67
Hackney,867.0
Hackney,870.0
Hackney,870.0
Hackney,875.0
Hackney,1175.0
Hackney,875.0
Hackney,888.33
Hackney,895.0
Hackney,895.0
Hackney,897.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,900.0
Hackney,910.0
Hackney,909.0
Hackney,915.0
Hackney,925.0
Hackney,925.0
Hackney,942.0
Hackney,945.0
Hackney,945.0
Hackney,949.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,1175.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,950.0
Hackney,953.33
Hackney,953.33
Hackney,953.33
Hackney,953.33
Hackney,975.0
Hackney,975.0
Hackney,975.0
Hackney,980.0
Hackney,1175.0
Hackney,988.0
Hackney,990.0
Hackney,990.0
Hackney,996.67
Hackney,996.67
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1000.0
Hackney,1025.0
Hackney,1030.0
Hackney,1040.0
Hackney,1040.0
Hackney,1045.0
Hackney,1049.0
Hackney,1050.0
Hackney,1175.0
Hackney,1050.0
Hackney,1050.0
Hackney,1050.0
Hackney,1050.0
Hackney,1050.0
Hackney,1050.0
Hackney,1070.0
Hackney,1075.0
Hackney,1075.0
Hackney,1075.0
Hackney,1083.33
Hackney,1083.33
Hackney,1085.0
Hackney,1085.0
Hackney,1083.33
Hackney,1087.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1100.0
Hackney,1126.67
Hackney,1175.0
Hackney,1130.0
Hackney,1135.0
Hackney,1150.0
Hackney,1150.0
Hackney,1150.0
Hackney,1150.0
Hackney,1150.0
Hackney,1158.0
Hackney,1165.0
Hackney,1166.0
Hackney,1170.0
Hackney,1175.0
Hackney,1175.0
Hackney,1175.0
Hackney,1175.0
Hackney,1178.67
Hackney,1180.0
Hackney,1199.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1175.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1200.0
Hackney,1205.0
Hackney,1230.0
Hackney,1235.0
Hackney,1235.0
Hackney,1250.0
Hackney,1250.0
Hackney,1250.0
Hackney,1250.0
Hackney,1250.0
Hackney,1280.0
Hackney,1280.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1175.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1300.0
Hackney,1343.33
Hackney,1365.0
Hackney,1370.0
Hackney,1375.0
Hackney,1400.0
Hackney,1400.0
Hackney,1400.0
Hackney,1400.0
Hackney,1408.0
Hackney,1460.0
Hackney,1495.0
Hackney,1499.0
Hackney,1500.0
Hackney,1500.0
Hackney,1500.0
Hackney,1500.0
Hackney,1550.0
Hackney,1600.0
Hackney,1600.0
Hackney,1600.0
Hackney,1625.0
Hackney,1650.0
Hackney,1650.0
Hackney,1680.0
Hackney,1175.0
Hackney,1700.0
Hackney,1733.33
Hackney,1776.67
Hackney,1800.0
Hackney,1800.0
Hackney,1820.0
Hackney,1850.0
Hackney,1948.0
Hackney,1950.0
Hackney,2000.0
Hackney,2032.33
Hackney,2100.0
Hackney,2150.0
Hackney,2200.0
Hackney,2250.0
Hackney,2250.0
Hackney,2350.0
Hackney,2370.0
Hackney,2400.0
Hackney,2500.0
Hackney,2578.33
Hackney,2650.0
Hackney,2700.0
Hackney,2800.0
Hackney,3295.0
Hackney,3683.33
Hammersmith and Fulham,500.0
Hammersmith and Fulham,550.0
Hammersmith and Fulham,589.0
Hammersmith and Fulham,600.0
Hammersmith and Fulham,613.0
Hammersmith and Fulham,695.0
Hammersmith and Fulham,700.0
Hammersmith and Fulham,700.0
Hammersmith and Fulham,700.0
Hammersmith and Fulham,719.0
Hammersmith and Fulham,720.0
Hammersmith and Fulham,725.0
Hammersmith and Fulham,750.0
Hammersmith and Fulham,760.0
Hammersmith and Fulham,780.0
Hammersmith and Fulham,780.0
Hammersmith and Fulham,780.0
Hammersmith and Fulham,784.0
Hammersmith and Fulham,800.0
Hammersmith and Fulham,800.0
Hammersmith and Fulham,800.0
Hammersmith and Fulham,800.0
Hammersmith and Fulham,800.0
Hammersmith and Fulham,825.0
Hammersmith and Fulham,830.0
Hammersmith and Fulham,850.0
Hammersmith and Fulham,850.0
Hammersmith and Fulham,850.0
Hammersmith and Fulham,850.0
Hammersmith and Fulham,848.0
Hammersmith and Fulham,850.0
Hammersmith and Fulham,850.0
Hammersmith and Fulham,866.0
Hammersmith and Fulham,888.33
Hammersmith and Fulham,890.0
Hammersmith and Fulham,888.33
Hammersmith and Fulham,895.0
Hammersmith and Fulham,899.0
Hammersmith and Fulham,900.0
Hammersmith and Fulham,900.0
Hammersmith and Fulham,900.0
Hammersmith and Fulham,900.0
Hammersmith and Fulham,900.0
Hammersmith and Fulham,900.0
Hammersmith and Fulham,905.0
Hammersmith and Fulham,910.0
Hammersmith and Fulham,920.0
Hammersmith and Fulham,925.0
Hammersmith and Fulham,925.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,950.0
Hammersmith and Fulham,953.33
Hammersmith and Fulham,960.0
Hammersmith and Fulham,994.0
Hammersmith and Fulham,996.67
Hammersmith and Fulham,1000.0
Hammersmith and Fulham,1000.0
Hammersmith and Fulham,1000.0
Hammersmith and Fulham,1000.0
Hammersmith and Fulham,1000.0
Hammersmith and Fulham,1009.67
Hammersmith and Fulham,1033.0
Hammersmith and Fulham,1050.0
Hammersmith and Fulham,1065.0
Hammersmith and Fulham,1080.0
Hammersmith and Fulham,1080.0
Hammersmith and Fulham,1083.33
Hammersmith and Fulham,1083.33
Hammersmith and Fulham,1083.0
Hammersmith and Fulham,1083.33
Hammersmith and Fulham,1083.0
Hammersmith and Fulham,1100.0
Hammersmith and Fulham,1100.0
Hammersmith and Fulham,1100.0
Hammersmith and Fulham,1100.0
Hammersmith and Fulham,1111.0
Hammersmith and Fulham,1120.0
Hammersmith and Fulham,1126.67
Hammersmith and Fulham,1150.0
Hammersmith and Fulham,1150.0
Hammersmith and Fulham,1150.0
Hammersmith and Fulham,1150.0
Hammersmith and Fulham,1170.0
Hammersmith and Fulham,1190.0
Hammersmith and Fulham,1191.67
Hammersmith and Fulham,1196.0
Hammersmith and Fulham,1200.33
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1200.0
Hammersmith and Fulham,1235.0
Hammersmith and Fulham,1250.0
Hammersmith and Fulham,1250.0
Hammersmith and Fulham,1250.0
Hammersmith and Fulham,1250.0
Hammersmith and Fulham,1250.0
Hammersmith and Fulham,1250.0
Hammersmith and Fulham,1260.0
Hammersmith and Fulham,1260.0
Hammersmith and Fulham,1291.0
Hammersmith and Fulham,1291.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1300.0
Hammersmith and Fulham,1340.0
Hammersmith and Fulham,1347.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1350.0
Hammersmith and Fulham,1387.0
Hammersmith and Fulham,1395.0
Hammersmith and Fulham,1400.0
Hammersmith and Fulham,1400.0
Hammersmith and Fulham,1400.0
Hammersmith and Fulham,1450.0
Hammersmith and Fulham,1460.0
Hammersmith and Fulham,1495.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1500.0
Hammersmith and Fulham,1516.67
Hammersmith and Fulham,1516.67
Hammersmith and Fulham,1550.0
Hammersmith and Fulham,1560.0
Hammersmith and Fulham,1600.0
Hammersmith and Fulham,1625.0
Hammersmith and Fulham,1650.0
Hammersmith and Fulham,1690.0
Hammersmith and Fulham,1700.0
Hammersmith and Fulham,1700.0
Hammersmith and Fulham,1700.0
Hammersmith and Fulham,1711.67
Hammersmith and Fulham,1750.0
Hammersmith and Fulham,1800.0
Hammersmith and Fulham,1800.0
Hammersmith and Fulham,1800.0
Hammersmith and Fulham,1820.0
Hammersmith and Fulham,1841.67
Hammersmith and Fulham,1850.0
Hammersmith and Fulham,1860.0
Hammersmith and Fulham,1900.0
Hammersmith and Fulham,1950.0
Hammersmith and Fulham,1950.0
Hammersmith and Fulham,1950.0
Hammersmith and Fulham,2000.0
Hammersmith and Fulham,2000.0
Hammersmith and Fulham,2015.0
Hammersmith and Fulham,2080.0
Hammersmith and Fulham,2100.0
Hammersmith and Fulham,2200.0
Hammersmith and Fulham,2300.0
Hammersmith and Fulham,2383.33
Hammersmith and Fulham,2448.0
Hammersmith and Fulham,2600.0
Hammersmith and Fulham,2817.0
Hammersmith and Fulham,2850.0
Hammersmith and Fulham,2900.0
Hammersmith and Fulham,2966.0
Hammersmith and Fulham,2968.0
Hammersmith and Fulham,3000.0
Hammersmith and Fulham,3100.0
Hammersmith and Fulham,3250.0
Hammersmith and Fulham,4000.0
Hammersmith and Fulham,4554.33
Haringey,410.0
Haringey,440.0
Haringey,500.0
Haringey,500.0
Haringey,520.0
Haringey,540.0
Haringey,550.0
Haringey,565.0
Haringey,563.33
Haringey,580.0
Haringey,1800.0
Haringey,585.0
Haringey,590.0
Haringey,600.0
Haringey,620.0
Haringey,620.0
Haringey,650.0
Haringey,650.0
Haringey,650.0
Haringey,750.0
Haringey,650.0
Haringey,667.0
Haringey,675.0
Haringey,675.0
Haringey,680.0
Haringey,685.0
Haringey,690.0
Haringey,690.0
Haringey,693.33
Haringey,693.33
Haringey,1150.0
Haringey,700.0
Haringey,700.0
Haringey,700.0
Haringey,700.0
Haringey,720.0
Haringey,720.0
Haringey,736.67
Haringey,746.0
Haringey,750.0
Haringey,750.0
Haringey,750.0
Haringey,750.0
Haringey,750.0
Haringey,750.0
Haringey,750.0
Haringey,750.0
Haringey,770.0
Haringey,780.0
Haringey,1800.0
Haringey,790.0
Haringey,790.0
Haringey,797.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,750.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,800.0
Haringey,823.33
Haringey,1150.0
Haringey,833.0
Haringey,850.0
Haringey,850.0
Haringey,850.0
Haringey,850.0
Haringey,850.0
Haringey,850.0
Haringey,850.0
Haringey,850.0
Haringey,866.67
Haringey,866.67
Haringey,870.0
Haringey,870.0
Haringey,875.0
Haringey,900.0
Haringey,900.0
Haringey,900.0
Haringey,900.0
Haringey,900.0
Haringey,1800.0
Haringey,900.0
Haringey,900.0
Haringey,905.67
Haringey,910.0
Haringey,925.0
Haringey,950.0
Haringey,950.0
Haringey,950.0
Haringey,750.0
Haringey,950.0
Haringey,953.33
Haringey,975.0
Haringey,996.67
Haringey,1000.0
Haringey,1040.0
Haringey,1050.0
Haringey,1050.0
Haringey,1150.0
Haringey,1061.67
Haringey,1083.33
Haringey,1099.0
Haringey,1145.0
Haringey,1148.0
Haringey,1150.0
Haringey,1200.0
Haringey,1200.0
Haringey,1200.0
Haringey,1200.0
Haringey,1250.0
Haringey,1250.0
Haringey,1300.0
Haringey,1300.0
Haringey,1300.0
Haringey,1700.0
Haringey,1700.0
Haringey,1800.0
Haringey,1800.0
Haringey,1800.0
Haringey,1875.0
Harrow,850.0
Harrow,200.0
Harrow,299.0
Harrow,400.0
Harrow,450.0
Harrow,500.0
Harrow,500.0
Harrow,500.0
Harrow,500.0
Harrow,880.0
Harrow,500.0
Harrow,541.67
Harrow,540.0
Harrow,550.0
Harrow,550.0
Harrow,563.33
Harrow,575.0
Harrow,580.0
Harrow,595.0
Harrow,595.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,600.0
Harrow,620.0
Harrow,625.0
Harrow,640.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,649.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,650.0
Harrow,675.0
Harrow,675.0
Harrow,675.0
Harrow,675.0
Harrow,675.0
Harrow,680.0
Harrow,680.0
Harrow,680.0
Harrow,690.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,700.0
Harrow,710.0
Harrow,720.0
Harrow,725.0
Harrow,725.0
Harrow,725.0
Harrow,730.0
Harrow,730.0
Harrow,730.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,750.0
Harrow,758.33
Harrow,775.0
Harrow,775.0
Harrow,775.0
Harrow,775.0
Harrow,780.0
Harrow,780.0
Harrow,780.0
Harrow,780.0
Harrow,785.0
Harrow,795.0
Harrow,799.0
Harrow,799.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,800.0
Harrow,815.0
Harrow,825.0
Harrow,823.33
Harrow,825.0
Harrow,830.0
Harrow,845.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,850.0
Harrow,859.0
Harrow,860.0
Harrow,859.0
Harrow,860.0
Harrow,860.0
Harrow,866.67
Harrow,866.67
Harrow,866.67
Harrow,866.67
Harrow,866.67
Harrow,880.0
Harrow,880.0
Harrow,890.0
Harrow,888.33
Harrow,890.0
Harrow,891.0
Harrow,895.0
Harrow,899.0
Harrow,895.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,900.0
Harrow,910.0
Harrow,910.0
Harrow,920.0
Harrow,920.0
Harrow,925.0
Harrow,923.0
Harrow,922.0
Harrow,931.67
Harrow,940.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,950.0
Harrow,953.33
Harrow,975.0
Harrow,985.0
Harrow,990.0
Harrow,996.67
Harrow,995.0
Harrow,999.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1000.0
Harrow,1018.33
Harrow,1018.33
Harrow,1050.0
Harrow,1050.0
Harrow,1050.0
Harrow,1080.0
Harrow,1083.33
Harrow,1083.33
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1100.0
Harrow,1105.0
Harrow,1109.33
Harrow,1122.33
Harrow,1130.0
Harrow,1142.0
Harrow,1150.0
Harrow,1150.0
Harrow,1200.0
Harrow,1200.0
Harrow,1200.0
Harrow,1200.0
Harrow,1200.0
Harrow,1200.0
Harrow,1209.0
Harrow,1213.33
Harrow,1213.33
Harrow,1250.0
Harrow,1250.0
Harrow,1250.0
Harrow,1295.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1300.0
Harrow,1343.33
Harrow,1400.0
Harrow,1400.0
Harrow,1400.0
Harrow,1400.0
Harrow,1425.0
Harrow,1430.0
Harrow,1450.0
Harrow,1475.0
Harrow,1490.67
Harrow,1495.0
Harrow,1500.0
Harrow,1500.0
Harrow,1499.0
Harrow,1589.0
Harrow,1600.0
Harrow,1600.0
Harrow,1600.0
Harrow,1616.0
Harrow,1646.67
Harrow,1659.67
Harrow,1700.0
Harrow,1841.67
Harrow,1850.0
Harrow,1900.0
Harrow,2000.0
Harrow,2000.0
Harrow,2010.0
Harrow,2166.67
Havering,550.0
Havering,650.0
Havering,700.0
Havering,700.0
Havering,700.0
Havering,700.0
Havering,750.0
Havering,850.0
Havering,900.0
Hillingdon,550.0
Hillingdon,650.0
Hillingdon,650.0
Hillingdon,667.0
Hillingdon,675.0
Hillingdon,750.0
Hillingdon,750.0
Hillingdon,758.33
Hillingdon,800.0
Hillingdon,800.0
Hillingdon,850.0
Hillingdon,850.0
Hillingdon,950.0
Hillingdon,950.0
Hounslow,1200.0
Hounslow,190.0
Hounslow,450.0
Hounslow,500.0
Hounslow,500.0
Hounslow,500.0
Hounslow,500.0
Hounslow,500.0
Hounslow,1200.0
Hounslow,500.0
Hounslow,500.0
Hounslow,541.67
Hounslow,550.0
Hounslow,563.33
Hounslow,575.0
Hounslow,585.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,600.0
Hounslow,606.67
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,650.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,700.0
Hounslow,720.0
Hounslow,725.0
Hounslow,725.0
Hounslow,736.67
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,750.0
Hounslow,758.33
Hounslow,758.33
Hounslow,758.33
Hounslow,758.33
Hounslow,780.0
Hounslow,799.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
Hounslow,800.0
